uri,record__created_at,record__text,ili_related,symptoms
at://did:plc:2nex2d2nrlnh3uukvj7lv6sg/app.bsky.feed.post/3lecsa4qtk22d,2024-12-27 20:10:00.512000 UTC,Une belle découverte lors de sa parution: je viens de débuter le livre de John M Barry sur la grippe espagnole et on est vraiment stupéfait de l’aura de Pierre C A Louis dans le monde médical anglo-saxon alors que peu le connaisse en France.,false,
at://did:plc:2dofhpennaak72tdaqvt6kny/app.bsky.feed.post/3lecn6zysp22e,2024-12-27 18:39:55.365000 UTC,"Attention ⚠️  à l'épidémie de grippe en cours. Protégez-vous... Et apparemment, ce sont les moins de 15 ans qui sont les plus touchés (comme à l'église...)",false,
at://did:plc:27yp22rhk55qunt7xmrqx3mb/app.bsky.feed.post/3lebocywops2o,2024-12-27 09:27:22.468000 UTC,"Vous avez eu quoi à Noël ?

Nous, c'est le petit cousin qui a refilé sa grippe à toute la famille.",false,
at://did:plc:3jbfa4mkqzqmsv25sbwzavok/app.bsky.feed.post/3lebnll6olc2c,2024-12-27 09:14:16.297000 UTC,"Le corona, la grippe nous enquiquinent 😭😭😭😭",false,
at://did:plc:3khstckowhkorgep3kuhvccg/app.bsky.feed.post/3lebkui5whs2a,2024-12-27 08:25:33.891000 UTC,"En écoute 🎧 
Une nuit, je m'endors avec lui
Mais je sais qu'on nous l'interdit
Et je sens la fièvre qui me mord
Sans que j'aie l'ombre d'un remords
Et l'aurore m'apporte le sommeil
Je ne veux pas qu'arrive le soleil
Quand je prends sa tête entre mes mains
youtu.be/yWcb0uqdcI8?...",false,fièvre
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3leanzjzfjs2o,2024-12-26 23:49:25.068000 UTC,"Que faire quand on a le rhume et qu'on ne peut recevoir le jour de Noël? 

Eh bien, on fait saumurer une longe de porc, et mariner un haut de surlonge. La partie grasse sera du bacon 🥓 et le haut de surlonge du smoke meat.

On fait risoler une bavette de boeuf passée au thermocirculateur dans du",false,
at://did:plc:34di5icz5ljhubjupxy6i257/app.bsky.feed.post/3le6aenh5r22f,2024-12-26 00:39:45.933000 UTC,La grippe B ?,false,
at://did:plc:2z65ipno5igmotlx62ou2rww/app.bsky.feed.post/3le4xkrxvrs2t,2024-12-25 12:29:28.587000 UTC,Encore un rhume arrangé.,false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3le35eewmnc2c,2024-12-24 19:07:56.561000 UTC,"Ark, la grippe pendant le temps des fêtes. C'est toi qui est malade?",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3le2bc6l3v22y,2024-12-24 10:45:38.013000 UTC,"Sur cet échantillon (limité), ça donne donc 67% de taux d’efficacité du vaccin grippe cette année.",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3le27ru6sss2y,2024-12-24 10:18:36.507000 UTC,"Quel est le profil des personnes contaminées COVID / Grippe / VRS ?

👉 Âge : COVID > Grippe > VRS… mais tous les âges sont touchés
👉 Symptômes : peu de différences
👉 Les positifs sont surtout les non vaccinés",false,
at://did:plc:32znra3irzy3axbshmohr4we/app.bsky.feed.post/3ldzjbf2lqc2n,2024-12-24 03:35:41.453000 UTC,"Influenceur ""Rhume d'Homme""",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3ldxtnnzugc23,2024-12-23 11:36:11.460000 UTC,"🥁Suivi des PCR COVID / Grippe / VRS dans mon labo, 3è semaine Décembre 2024 🥁

🟠 COVID : toujours aussi élevé, clusters dans les établissements de soins et EHPAD
🔴 Grippe : explosion de l'épidémie
🟠 VRS : pas de baisse",false,
at://did:plc:2uhitpk5mssre6y4dsenckoz/app.bsky.feed.post/3ldxficab4k2a,2024-12-23 07:22:38.931000 UTC,Le virus de la grippe est plus fort que le dieu du mec 🙃,false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3ldwhivuvzs2m,2024-12-22 22:26:07.276000 UTC,On peut savoir les textes qui évoquent le grippe et pas le covid ?,false,
at://did:plc:2vjfq2cbqu3qnr2fq7c7thds/app.bsky.feed.post/3ldvx54ad6k2f,2024-12-22 17:33:11.418000 UTC,"Évidemment pour elle c’est rien quand elle a un petit rhume, elle laisse ses mouchoirs traîner partout et après elle dit que ça va, y’a pas de drame, quand moi ça me roule dessus et que ça me met en danger.",false,
at://did:plc:3qhk2ot4p3mljjdxukzh3mok/app.bsky.feed.post/3ldvtbn7ljk2n,2024-12-22 16:24:08.471000 UTC,"Nan faut dire sur t’as le covid et 40 de fièvre 
🤣",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3ldvacwkwts2n,2024-12-22 10:44:50.739000 UTC,"Mot dans le cahier de liaison de l’école :
« Protocole d’éviction à signer pour la rentrée »

Avec des perles :
- ok pour venir à l’école avec la grippe (covid ou VRS pas évoqué)
- retour en classe pour les angines bactériennes SEULEMENT si on a un certificat médical",false,
at://did:plc:3nmgimodc4vdxcdiw7dxdp3h/app.bsky.feed.post/3ldv5xqiarc2m,2024-12-22 10:02:47.778000 UTC,"Le médecin de mes parents qui leur a conseillé de ne pas se faire vacciner COVID et grippe. 

J'admire sa constance dans l'amélioration de l'équilibre des comptes publics, mais j'aurais aimé qu'il choisisse d'autres personnes a utiliser dans cet objectif.",false,
at://did:plc:3adai25dbk462zcw3cgfxo44/app.bsky.feed.post/3ldv5uebtvc2w,2024-12-22 10:00:54.315000 UTC,L’épidémie de grippe qui sévissait toujours  pendant les fêtes  était une source de conflit récurrente chez Didier  et Josiane. #grippe #noël #fetesdefindannee,false,
at://did:plc:3vmfxtyrehj6crivcdddyqws/app.bsky.feed.post/3ldt7w62n4c2v,2024-12-21 15:32:22.909000 UTC,"Crotte 😢 
Grippe ?",false,
at://did:plc:2vwixwhd6yfac35filomk2x5/app.bsky.feed.post/3ldskek65lc2a,2024-12-21 09:06:43.049000 UTC,"Update : c’était la grippe, je suis restée une semaine dans mon lit à comater... 🙃",false,
at://did:plc:2jihm2n5ckvqenrybyz4giqa/app.bsky.feed.post/3ldq7zqgbmc2k,2024-12-20 10:56:23.613000 UTC,"Il m'a donné son cœur.
Je lui ai filé ma grippe.",false,
at://did:plc:2dzp37etqyuw7sbiwvwgslks/app.bsky.feed.post/3ldnkjjt6ok2x,2024-12-19 09:26:11.771000 UTC,"dis toi que je suis clouée au lit par un immense rhume, notre sort n'est guère enviable... 😔",false,rhume
at://did:plc:3wrlt2j6vcjk5mir3q2o5yka/app.bsky.feed.post/3ldnbsdgs6k2g,2024-12-19 06:50:03.387000 UTC,"Imagine une mutation du virus H5N1, qui le fait passer d'aviaire à humain, avec des cas graves et un début de pandemie aux US. On a des vaccins ARNm. On est en 02/2025, Kennedy est à la santé. Il se passe quoi ?
(NB : l'HCQ ne marche pas et Raoult est à la retraite)

www.lepoint.fr/sante/grippe...",false,
at://did:plc:32265eeay56ggm722d6wbuha/app.bsky.feed.post/3ldmei7ppts2l,2024-12-18 22:05:25.427000 UTC,Problème de la fièvre c que ça remonte tous les pires souvenirs que j’ai oublié là je me suis rappelé du petit qui se mutilait devant moi en m’insultant droit dans les yeux,false,fièvre
at://did:plc:3kgildxkrd6slofw6f33t6zl/app.bsky.feed.post/3ldli5j44xc2s,2024-12-18 13:38:21.401000 UTC,"C’est une série vraiment bien, Kad Merad et Anna Mouglalis sont très bons, la scénario à des rebondissements de fou mais maintenant elle sent juste tellement mauvais…
Un peu moins dépité que la série suivante La Fièvre fut un four car elle était vraiment pas ouf !",false,
at://did:plc:3jirmrb7rchufe4ds35l2jxw/app.bsky.feed.post/3ldl54t4x2s2b,2024-12-18 10:21:07.200000 UTC,"Je me demande si c'est pas une grippe atténuée que j'ai faite, 1 semaine après m'être fait vacciner. 

Putain j'aurais vraiment pas voulu attraper ça sans un système immunitaire qui avait pris de l'avance.",false,
at://did:plc:2kmr3auoliqn7xeslban7avv/app.bsky.feed.post/3ldl272niu22x,2024-12-18 09:28:40.868000 UTC,"je dirais pas une grippe, mais oui un tres gros rhume",false,
at://did:plc:2kmr3auoliqn7xeslban7avv/app.bsky.feed.post/3ldl272niu22x,2024-12-18 09:28:40.868000 UTC,"je dirais pas une grippe, mais oui un tres gros rhume",false,
at://did:plc:3jirmrb7rchufe4ds35l2jxw/app.bsky.feed.post/3ldjw4fkyi22k,2024-12-17 22:42:57.046000 UTC,"A terminé Paresse pour tous.

Ce regain d'espoir fait du bien. 

Surtout quand il est mené *hors de Paris*.

Le livre est si naïf. À l'opposé des oeuvres de Benzekri/Doueiri (Baron Noir et La Fièvre).

Les trois sont incontournables.",false,
at://did:plc:3byh2sxte6fuddxfk7om3ayc/app.bsky.feed.post/3ldjmwfksms2x,2024-12-17 19:58:32.039000 UTC,"(Quand toi tu veux, moi j'ai la grippe je reste tranquille)",false,
at://did:plc:2vwixwhd6yfac35filomk2x5/app.bsky.feed.post/3ldji3yddf22p,2024-12-17 18:32:10.781000 UTC,"Je suis malade aussi (grippe), courage à toi 😭",false,
at://did:plc:32265eeay56ggm722d6wbuha/app.bsky.feed.post/3ldj3il7zj22j,2024-12-17 14:46:34.605000 UTC,Un peu de fièvre et des gens qui m’ont énervé mais ça va mieux pcq j’ai décidé,false,fièvre
at://did:plc:3ev7ylovlumvq3lroxpjstwy/app.bsky.feed.post/3ldizdeldns2v,2024-12-17 14:07:52.380000 UTC,"C’est pour ça que je préfère “grippe d’homme” à “rhume de cerveau” car celui-ci, de toutes evidences,est inattaquable..🤭",false,
at://did:plc:3ev7ylovlumvq3lroxpjstwy/app.bsky.feed.post/3ldizdeldns2v,2024-12-17 14:07:52.380000 UTC,"C’est pour ça que je préfère “grippe d’homme” à “rhume de cerveau” car celui-ci, de toutes evidences,est inattaquable..🤭",false,
at://did:plc:2euqiuhgcm5egzmrt36zbdnf/app.bsky.feed.post/3ldgu37aebs24,2024-12-16 17:28:30.155000 UTC,"Ils sont dans rpa
Ce sont eux qui leurs ont fait des tests sinon je suis certaine qu’ils auraient dit c’est juste la grippe 
Au moins ils les surveillent
Au besoin seront hospitalisés 😒",false,
at://did:plc:2ebx6lcjuivdjdoknpj4z5if/app.bsky.feed.post/3ldg4o3l5uc2t,2024-12-16 10:29:34.044000 UTC,Je commence la semaine avec deux enfants malades sur 3. Bébé A et G ont de la fièvre et sont KO. Par contre S qui est en pleine forme est quand même restée à la maison parce qu'elle avait pas envie d'aller à l'école 🤷🏼‍♀️ du coup je dois gérer les deux malades + une tornade,false,fièvre
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3ldfyshpqyc2l,2024-12-16 09:20:26.027000 UTC,"🥁Suivi PCR COVID / Grippe / VRS de mon labo, 2è semaine Déc 2024 🥁

🟠 COVID : toujours en tête, clusters en établissements de soins ++
🔴 Grippe : ↗️↗️, srtt en communautaire
🔴 VRS : en pleine épidémie

0 communication, mais on aura des reportages sur les hôpitaux débordés...",false,
at://did:plc:3k4hawprffxcafnl2momkvab/app.bsky.feed.post/3ldfcore4z22t,2024-12-16 02:44:39.596000 UTC,"Celui qui n’aime pas les calembours va en prendre pour son rhume, y n’en sortira pas sans quelques jeux de mots douteux.",false,rhume
at://did:plc:2kmr3auoliqn7xeslban7avv/app.bsky.feed.post/3ldeiqc5s3c2z,2024-12-15 19:00:13.481000 UTC,j'me dis que le gros de mon rhume va passer avant mes vacances 🤞🏻,false,
at://did:plc:3qnmmayo3q3noc3p5tlbrkad/app.bsky.feed.post/3ldeiducdtc26,2024-12-15 18:53:16.297000 UTC,Rhume ou Covid ???,false,
at://did:plc:2kmr3auoliqn7xeslban7avv/app.bsky.feed.post/3ldehwgwky22z,2024-12-15 18:45:46.073000 UTC,c'est ti pas un ptit rhume qui est en train de s'installer sans invitation à 4 jour de mes vacances!,false,
at://did:plc:2jmb7o6qjezb5aj2qxupy7pz/app.bsky.feed.post/3ldedwrlgik2j,2024-12-15 17:34:22.275000 UTC,Au point où j'en suis la grippe est le cadet de mes soucis.,false,
at://did:plc:42eslpgkhved2lzexijgwekl/app.bsky.feed.post/3lddjcyvis22t,2024-12-15 09:38:01.569000 UTC,"Toujours être prêt ! Ne pas oublier la batte de baseball pour ""frapper fort"" comme Meryll ! 
Accessoirement, voici d'autres objets utiles en cas d'invasion : un pied-de-biche, une serviette, le rhume",false,rhume
at://did:plc:3ev7ylovlumvq3lroxpjstwy/app.bsky.feed.post/3ldbdskpuws22,2024-12-14 12:54:01.647000 UTC,"Une soupe comme ça pis l’affection de maman, le rhume n’avait aucune chance🤭",false,
at://did:plc:2y66vz3qqamttvo5n4vhx2d2/app.bsky.feed.post/3ldb3didfqk23,2024-12-14 10:22:25.891000 UTC,"Bah au final ça va :)
Aucune courbature hihi",false,courbature
at://did:plc:3svxguslvjg3e42rzltstuxj/app.bsky.feed.post/3lda4ii2a6c2w,2024-12-14 01:10:27.366000 UTC,"""La fiévre de mon corps et le battement de mon coeur harassé et le frissonnement de mes membres, c'est le contraire d'un incident, car ce n'est rien d'autre que mon amour pour toi, oui, cet amour qui m'asaisi à l'instant, où mes yeux t'on vue, ou, plutôt, que j'ai reconnu, quand",false,
at://did:plc:3byh2sxte6fuddxfk7om3ayc/app.bsky.feed.post/3ld7225rwet2b,2024-12-13 14:53:59.611000 UTC,Ouais c'est l'instant boomer ronchon faites pas attention c'est la fièvre.,false,fièvre
at://did:plc:3jirmrb7rchufe4ds35l2jxw/app.bsky.feed.post/3ld6rwgnums22,2024-12-13 12:28:44.776000 UTC,D'acc je comprends merci. Tout comme il ne faut pas tuer la fièvre avec des médicaments sauf si elle devient elle-même problématique.,false,fièvre
at://did:plc:3d3dt24f7ugyrnrrl34y7d57/app.bsky.feed.post/3ld4uuxwlbk2x,2024-12-12 18:16:17.452000 UTC,"Je me lève péniblement avec ma fièvre, je me traîne devant la télé, et je vois Cyril Lignac sur m6 faire des Fleichschnecke avec de la pâte à lasagne industrielle
Va pas falloir s'étonner si demain on demande notre indépendance",false,
at://did:plc:3ly5fshyatspju3oo5spbjeq/app.bsky.feed.post/3ld4fcuz65k26,2024-12-12 13:37:44.358000 UTC,"La hausse alarmante de cas de grippe aviaire, notamment dans des fermes laitières, montre toute l’absurdité de l’industrialisation de l’agriculture US. Au Canada, la gestion de l’offre nous a protégé, en gardant des fermes de taille raisonnable. #agriculture insideclimatenews.org/news/0912202...",false,
at://did:plc:3jirmrb7rchufe4ds35l2jxw/app.bsky.feed.post/3ld463o7j422y,2024-12-12 11:28:26.151000 UTC,"Merci, très intéressant ! J'avais lu que le paracétamol en cas de fièvre était déconseillé. 

Ça revient à lutter contre un des mécanismes de défense immunitaire de l'organisme. 

Sauf quand la fièvre elle-même met en danger l'organisme bien sur.",false,fièvre
at://did:plc:2v4po2qdcbrvwgblsim3z4jl/app.bsky.feed.post/3ld44pq7zks2h,2024-12-12 11:03:51.872000 UTC,Alors il ne te manque que la grippe d’homme 😆,false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3ld2m34l4qs2y,2024-12-11 20:33:20.567000 UTC,J’ai décidé d’aller boxer auj même si mon état de santé varie de jour en jour. Vais-je tomber au combat et serai-je enrhumée ou vais-je kicker les culs du rhume qui tente de poindre depuis le début de la semaine? Les paris sont lancés!,false,enrhumée
at://did:plc:25rtdwnp7yz5spzyvazg2uxk/app.bsky.feed.post/3lczy7plvxc2k,2024-12-11 14:37:59.897000 UTC,"À partir de d'aujourd'hui le 11 décembre 2024, plusieurs médicaments bien connus pour soulager les symptômes du rhume, tels que Dolirhume, Actifed Rhume, Humex Rhume, Rhinadvil Rhume et Nurofen Rhume, ne seront plus disponibles sans ordonnance en pharmacie. 

www.radiosiskofm.fr/fil-info/sci...",false,
at://did:plc:2m2vrurl75nbouyig4f3jl5e/app.bsky.feed.post/3lczshn72hs2u,2024-12-11 12:55:03.363000 UTC,en france tout le monde a la grippe mais personne n’a de gouvernement,false,grippe
at://did:plc:2q3vasge5jpqdeliju46nyn5/app.bsky.feed.post/3lcxsgrid7k25,2024-12-10 17:49:14.830000 UTC,"Test covid négatif. Faire de la fièvre, c'est vraiment horrible. Je préférais tousser et moucher.",false,"fièvre,tousser,moucher"
at://did:plc:2dcz5g4uguyprfjt7zkitsnf/app.bsky.feed.post/3lcxr2hs7fc26,2024-12-10 17:24:28.272000 UTC,Votre employeur vous rembourse 75% de votre abonnement transport? C'est bientôt terminé. Cette mesure avait été mise en place durant l'été 2022 par le Parlement pour redonner du pouvoir d'achat aux Français en pleine fièvre inflationniste.,false,
at://did:plc:2n5p6wuhvxpykttgck2hz5xt/app.bsky.feed.post/3lcxqotu47c2l,2024-12-10 17:17:58.265000 UTC,J'attends avec un certain cynisme les gens qui vont demander des consultations pour avoir des ordonnances pour des médicaments contre le rhume,false,
at://did:plc:3gx43z33y4vimilzzmesksld/app.bsky.feed.post/3lcxhjxmvys2i,2024-12-10 14:34:10.776000 UTC,"Et qu'on a un rhume, on devrait prendre quoi pour soulager les symptômes ?",false,rhume
at://did:plc:3lfqkxxwnmfp4vwl5v6tbira/app.bsky.feed.post/3lcxad6idbs2f,2024-12-10 12:25:06.892000 UTC,"Les réactions sont détestables, les pharmaciens conseillent ces trucs, et pardon mais un rhume c'est pas grave, entre le manque de sommeil et le fait d'avoir du mal à respirer, les courbatures et le mal de tête, ouais tu prends le moindre soulagement qui passe",false,"mal à respirer,courbatures,mal de tête"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcwjqm7yx22w,2024-12-10 05:41:01.444000 UTC,"Non, covid / grippe / VRS. 
On a un réactif qui coûte 25% plus cher que covid seul, et on facture seulement covid.",false,
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3lcw46kspa22v,2024-12-10 01:38:17.336000 UTC,Je touche du bois. Mais ce soir j'ai presque pu mal à la gorge. C'était comme une saucette de rhume on dirait. 😂,false,"mal à la gorge,rhume"
at://did:plc:2zlwdhugzicygjblhstuw3al/app.bsky.feed.post/3lcvohznvw22g,2024-12-09 21:33:02.512000 UTC,"La grippe c'est l'enfer. Au moment du covid des ""gens"" disaient que c'était juste une grosse grippe, ben gros CSC tu pouvais pas me faire plus flipper !",false,
at://did:plc:2euqiuhgcm5egzmrt36zbdnf/app.bsky.feed.post/3lcvlpkgahk24,2024-12-09 20:43:33.743000 UTC,"Pas la COVID
Testé pour le VRS et la Grippe",false,
at://did:plc:2hij2phb2g7mubod57uldpsg/app.bsky.feed.post/3lcvijxamec2m,2024-12-09 19:46:44.637000 UTC,En gros. Tant qu'on pète et qu'on a pas de fièvre.,false,fièvre
at://did:plc:2v6y5dz7j5zop7rihtq42j2k/app.bsky.feed.post/3lcuvd7iif22g,2024-12-09 14:02:57.308000 UTC,Je craignais que mon amie enrhumée me refile son rhume la fds passée. L’inévitable arriva. Ce matin au repos dans le lit avec verre d’eau pétillante sur la table de chevet. Je me donne les chances pour que ça traine pas trop. 🙃 PM de congé toujours en pourparler avec ma conscience personnelle.,false,rhume
at://did:plc:2p5ki5746j2o22qmlwumegjl/app.bsky.feed.post/3lcukq22kg22y,2024-12-09 10:53:16.657000 UTC,"On a fait ça parce qu'on a collectivement décidé que c'était indécent de laisser les pauvres crever d'une grippe.
Du coup, question du jour : Décidons nous collectivement qu'il est indécent, ou pas, de laisser les pauvres à la fosse commune ?",false,grippe
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcuhnsbc6k2l,2024-12-09 09:58:16.328000 UTC,"📍Homme de 52 ans : ""j'ai la grippe depuis 3 jours, le médecin m'a fait un arrêt""
Demande du médecin : ""PCR grippe"" (je ne sais pas pourquoi...)
Résultat : PCR COVID +

Les stat basées sur les syndromes en PLS",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcuhnrrlas2l,2024-12-09 09:58:16.327000 UTC,"📍Mamie de 82 ans : toux, fièvre depuis 10 jours ""depuis que j'ai eu le vaccin grippe, c'est lui qui m'a rendu malade""
A refusé le vaccin COVID ""il me donne la maladie aussi""

Demande : ""COVID + Grippe""
Résultat : positif ... pour le VRS",false,"toux,fièvre"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcuhnrrlas2l,2024-12-09 09:58:16.327000 UTC,"📍Mamie de 82 ans : toux, fièvre depuis 10 jours ""depuis que j'ai eu le vaccin grippe, c'est lui qui m'a rendu malade""
A refusé le vaccin COVID ""il me donne la maladie aussi""

Demande : ""COVID + Grippe""
Résultat : positif ... pour le VRS",false,"toux,fièvre"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcuhnrctl22l,2024-12-09 09:58:16.326000 UTC,"🥁Suivi PCR COVID / Grippe / VRS de mon labo, 1è sem Déc 2024 🥁

🟠COVID ➡️, toujours en tête
🟠Grippe ➡️, stable, circulation ""modérée""
🔴VRS ↗️ dans toutes les tranches d'âges

Pour illustrer cela, on va détailler quelques histoires intéressantes plus bas... 🧶⤵️",false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcuhnomhvk2l,2024-12-09 09:58:16.325000 UTC,"🥁Suivi PCR COVID / Grippe / VRS de mon labo, 1è sem Déc 2024 🥁

🟠COVID ➡️, toujours en tête
🟠Grippe ➡️, stable, circulation ""modérée""
🔴VRS ↗️ dans toutes les tranches d'âges

Pour illustrer cela, on va détailler quelques histoires intéressantes plus bas... 🧶⤵️",false,
at://did:plc:267em5ldv5pk3v4s66sw3cao/app.bsky.feed.post/3lcsuiqcdpk2j,2024-12-08 18:42:49.483000 UTC,"L'un des seuls points positifs de la Grippe, c'est que je suis suffisamment anesthésiée pour supporter le visionnage de la série Halo.

Au moins les armures sont jolies. 
Sinon, et bien.... oui, il y a des libertés avec le scénario des jeux vidéos. 

#petitavis #lasuiteendessous",false,
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3lcqdjwe75c2x,2024-12-07 18:33:55.568000 UTC,"de ceux infectés. On ne sait pas encore quel est le pathogène incriminé. Ils en ont tellement (fièvre jaune, Ebola, grippe, covid-19, Marburg, Mpox, etc.) 

Ça peut être aussi la rougeole, car moins de 50% des enfants ont reçu une vaccination de la petite enfance. 

À suivre...",false,"fièvre jaune,grippe,rougeole"
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3lcqdjwe75c2x,2024-12-07 18:33:55.568000 UTC,"de ceux infectés. On ne sait pas encore quel est le pathogène incriminé. Ils en ont tellement (fièvre jaune, Ebola, grippe, covid-19, Marburg, Mpox, etc.) 

Ça peut être aussi la rougeole, car moins de 50% des enfants ont reçu une vaccination de la petite enfance. 

À suivre...",false,"fièvre jaune,grippe,rougeole"
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcptbx77zk2h,2024-12-07 13:43:08.886000 UTC,"Vous avez même un « simple rhume » ?

N’approchez pas les bébés !!!!!

Vous êtes ses parents ? Mettez un masque, aérez vos pièces chaque heure, lavez vous les mains à chaque fois que vous vous mouchez",false,rhume
at://did:plc:2a5kniiqgaghq3goebgzpz4p/app.bsky.feed.post/3lcpm6pwdws2k,2024-12-07 11:36:04.399000 UTC,"Vous ne savez pas ce que c'est un rhume d'homme. Quand vous l'aurez vécu, vous serez à l'écoute",false,
at://did:plc:3bai3vx3amyf4m67732pim4a/app.bsky.feed.post/3lcoa75mknk2f,2024-12-06 22:28:54.119000 UTC,"bon ayé, vaccin anti covid, fait,  anti grippe, fait.
vaccin anti diphtérie, tétanos , coqueluche et polio.
Un peu mal aux bras mais ça va passer . \o/",false,mal aux bras
at://did:plc:267em5ldv5pk3v4s66sw3cao/app.bsky.feed.post/3lcnyjrk4bs22,2024-12-06 20:11:40.620000 UTC,J'ai la grippe 😝,false,
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3lcny5tnjou2c,2024-12-06 20:04:59.542000 UTC,"ridicule que simplement l'énoncer non prouve hors de tout doute, qu'il faut être vraiment insignifiant pour le faire. Pour rappel, il n'y a presque pas eu de maladies respiratoires (VRS, grippe, rhume, etc) avec le masque et les mesures sanitaires. 🤭

6) L'OMS n'est pas une extension de la",false,"maladies respiratoires,grippe,rhume"
at://did:plc:3kebqhb5klzwaif3hlnp6yme/app.bsky.feed.post/3lcny5tnjou2c,2024-12-06 20:04:59.542000 UTC,"ridicule que simplement l'énoncer non prouve hors de tout doute, qu'il faut être vraiment insignifiant pour le faire. Pour rappel, il n'y a presque pas eu de maladies respiratoires (VRS, grippe, rhume, etc) avec le masque et les mesures sanitaires. 🤭

6) L'OMS n'est pas une extension de la",false,"maladies respiratoires,grippe,rhume"
at://did:plc:3si5ryfbyaqjfgrhj2ohrc2a/app.bsky.feed.post/3lcniidfij22o,2024-12-06 15:24:32.364000 UTC,"En 2009 quand 90% des éditorialistes français se sont moqués de Roselyne Bachelot pour avoir acheté un énorme stock de vaccins contre la grippe H1N1, j'ai eu peur.
En 2020 avec le déni sur l'utilité des masques contre le Covid (pour minimiser la faute d'avoir jeté les stocks), j'ai eu confirmation.",false,
at://did:plc:3cvedq4ta7qhfoztxrrelf7r/app.bsky.feed.post/3lcn5mqxsgb2i,2024-12-06 12:10:12.141000 UTC,help il est à moitié tombé de la charpente et s'est cogne il avait du sang sur le bec je fais quoiii ... peut d'être le patient 0 de la transmission grippe aviaire riejdhshsgz,false,sang
at://did:plc:3d3dt24f7ugyrnrrl34y7d57/app.bsky.feed.post/3lcmzwzmlp22p,2024-12-06 11:04:19.297000 UTC,"Qui a une angine et se retrouve à annuler son WE parisien ? 
😭😭😭 
Envoyez vos meilleures séries à regarder avec de la fièvre",false,"angine,fièvre"
at://did:plc:3fkex7gavwc6r7md63sbssox/app.bsky.feed.post/3lcmz5p46u22k,2024-12-06 10:50:09.417000 UTC,"(Sur les 36 patients hospitalisés pour la grippe, au moins 22 sont non vaccinés. Sur les 143 hospitalisés pour covid, au moins 97 ne sont pas vaccinés.
""Au moins"" parce que le statut vaccinal est inconnu/non renseigné pour une bonne partie des autres. Mais il est connu pour ceux-là).",false,
at://did:plc:3j5izbhsxblckkel5jc2sv5p/app.bsky.feed.post/3lcmui52pps2x,2024-12-06 09:26:30.883000 UTC,maintenant que c'est fini je peux le dire : je trouve que COVID c'était vraiment mal brandé comme nom de grippe.,false,
at://did:plc:24mlxzobi4zd2naqjhboutof/app.bsky.feed.post/3lcmjokuros2k,2024-12-06 06:13:15.534000 UTC,"Mais qui revoilà …? Les infections pulmonaires à Mycoplasma pneumoniae !!!!

Patients qui traînent avec une toux, un peu de fièvre, des douleurs respi, et sans efficacité de l’amoxicilline depuis 5 jours…

Rappel : la bonne analyse pour faire le diag… est celle non remboursée par la sécu🙃",false,"toux,fièvre,douleurs respi"
at://did:plc:2w63e4bnnjqh3kuoaenhicve/app.bsky.feed.post/3lclgorvria2i,2024-12-05 19:47:01.829000 UTC,L'explication de SLJ où les humains sont le virus de la Terre qui a une grosse fièvre : Chief's kiss,false,fièvre
at://did:plc:3sur65jk7flosjvu724yvqwd/app.bsky.feed.post/3lcl6who3js22,2024-12-05 17:28:09.708000 UTC,"Infecté par la grippe aviaire, un adolescent canadien est dans un état grave. 

La transmission du virus aux humains s’accélère sur le continent. 

Mais les autorités et les firmes agroalimentaires minimisent le danger.

Lire l'article : reporterre.net/En-Amerique-...",false,
at://did:plc:3bai3vx3amyf4m67732pim4a/app.bsky.feed.post/3lcl5iw2dwc2p,2024-12-05 17:02:41.286000 UTC," on est sortis, ça m'a fait du bien et direction la pharmacie, hop vaccins  ! aujourd'hui c'était diphtérie-polio-tétanos-coqueluche  et anti-grippe. Il y a deux jours, c'était vaccin anti covid. voilà c'est fait, tranquilles pour un an  Wéééé ! \o/",false,
