uri,record__created_at,record__text,ili_related,symptoms
at://did:plc:d6xdbcwmgvvyxbunhjv7mocs/app.bsky.feed.post/3lgsmwhz5ss2t,2025-01-28 14:08:07.129000 UTC,"J'ai voulu faire une balade pour m'aérer, je reviens avec des fébrilités dans tout le corps, une grosse fatigue et un poil de fièvre... 

J'ai fait que 3km 😐",true,"fébrilités dans tout le corps,grosse fatigue,fièvre"
at://did:plc:d73giznq7n67t3fsnuz6o5om/app.bsky.feed.post/3lieix2lr2k2b,2025-02-17 10:09:58.561000 UTC,"Je suis pareil depuis mardi dernier
Fièvre, toux qui me fait vomir, courbatures +++
Là ça va un peux mieux mais tous les aliments ont un goût dégueulasse
J'ai loupé le boulot pour la St Valentin tellement j'étais hs
Samedi en fin de journée de taf, une petite hypoglycémie
J'en ai marre",true,"Fièvre,toux,courbatures"
at://did:plc:d73giznq7n67t3fsnuz6o5om/app.bsky.feed.post/3liuu2m5ke224,2025-02-23 22:11:24.603000 UTC,"J'ai chopper une grippe qui me faisait vomir tellement je toussais
Les douleurs sous les seins à force de tousser/vomir, un vrai bonheur
J'ai plus mal depuis 2 jours, je revis",true,"vomir,toussais,Les douleurs sous les seins à force de tousser/vomir"
at://did:plc:d7lbgolcy7clcy3pgicpjdlg/app.bsky.feed.post/3lbrtbvmwos2y,2024-11-25 15:23:15.088000 UTC,"Fallait que je bosse. J’ai de la fièvre et mal à la tête, j’ai dormi sur mon canapé 😬",true,"fièvre,mal à la tête"
at://did:plc:dced375kigp3pcbevuhtdfog/app.bsky.feed.post/3leflo3nr3s2b,2024-12-28 22:50:32.148000 UTC,"On prépare la deuxième moitié des vacances avec de la fièvre, des frissons, des maux de gorge et les bronches défoncées comme quand je fumais.",true,"fièvre,frissons,maux de gorge"
at://did:plc:ddmzpstxvddj44lvzb2hhh3c/app.bsky.feed.post/3ktrtr2muas2m,2024-05-31 11:38:59.899000 UTC,"Et c'était même pas à cause de carence, juste du fait que si je quittais le bureau je devais revenir 2h complets pendant la semaine, alors j'ai fini la journée sur site. En polaire, avec 28⁰ dehors, mal à la tête et mal-être. La nuit suivante 40⁰ de fièvre et délires...",true,"mal à la tête,mal-être,fièvre,délires"
at://did:plc:dgnzih3qemmgyfdb2qxua3wb/app.bsky.feed.post/3knm5lsndbs24,2024-03-13 20:47:53.848000 UTC,"Au moins vous avez potentiellement un diag à la consultation, ici ça fait un an qu’on a droit aux 41.3 de fièvre, tous les mois, pendant 48 heures, et rien, Nada, bezef aux examens (et un gosse bien bien cassé pendant 48 heures mais on commence à maîtriser et à rendre les poussées moins épuisantes)",true,fièvre
at://did:plc:dgnzih3qemmgyfdb2qxua3wb/app.bsky.feed.post/3lduw7qhnek2e,2024-12-22 07:44:06.258000 UTC,"Oh, il prend. Son corps rejette, c’est tout. 

C’était cool les semaines de fievre à 39-40 à surveiller et ne pas pouvoir faire grand chose car il avait pris et rejeté donc on ne pouvait redonner.",true,fievre
at://did:plc:dhhebqtj5jxhl4sd76o3puuw/app.bsky.feed.post/3lc6pvhiov22w,2024-11-30 18:27:12.988000 UTC,"Je n’en peux plus d’être constamment malade, entre l’endométriose, l’anxiété qui me donne des problèmes d’estomac et le rhume que je me tape, je me sens comme un homme qui a 38 de fièvre 😭",true,fièvre
at://did:plc:dhhebqtj5jxhl4sd76o3puuw/app.bsky.feed.post/3lc6pvhiov22w,2024-11-30 18:27:12.988000 UTC,"Je n’en peux plus d’être constamment malade, entre l’endométriose, l’anxiété qui me donne des problèmes d’estomac et le rhume que je me tape, je me sens comme un homme qui a 38 de fièvre 😭",true,fièvre
at://did:plc:di5mfp3qhuo2y5ilroqukq7q/app.bsky.feed.post/3kfwr254qs42q,2023-12-07 06:40:59.807000 UTC,"Hier j’étais dans le mal, fièvre, frissons, impossible de me réchauffer … je crois que j’ai tellement transpiré cette nuit que tout le mal est parti ? J’ai l’air d’aller mieux ce matin. (Un peu deg, je voulais pas aller au taff 😭)",true,"fièvre,frissons"
at://did:plc:djt5pbadgyym7gbyjovmmfbl/app.bsky.feed.post/3kluvt56uyu2x,2024-02-20 21:32:24.257000 UTC,"Comme la grippe m’a fauchée plusieurs semaines, j’ai manqué certaines visites qui me tenaient à cœur. Qu’à cela ne tienne, on se rattrapera le week-end prochain avec ""Berthe Morisot et l’art du XVIIIe siècle"" au musée Marmottan-Monet : www.marmottan.fr/expositions/...
Mais voyez plutôt la beauté !",true,grippe
at://did:plc:dkdpehkky327owjvbik7xtm5/app.bsky.feed.post/3ldojqdikq22s,2024-12-19 18:44:46.009000 UTC,"C'est...la grippe A.
Le vaccin semble avoir réduit la durée de la fièvre et de la fatigue.",true,"fièvre,fatigue"
at://did:plc:dkdpehkky327owjvbik7xtm5/app.bsky.feed.post/3ldojqdikq22s,2024-12-19 18:44:46.009000 UTC,"C'est...la grippe A.
Le vaccin semble avoir réduit la durée de la fièvre et de la fatigue.",true,"fièvre,fatigue"
at://did:plc:dkdpehkky327owjvbik7xtm5/app.bsky.feed.post/3ldpxjm3tgs2k,2024-12-20 08:24:12.272000 UTC,"On est sur le même genre de tableau. La fièvre a laissé place aux sueurs et les courbatures de la toux s'ajoutent à celles que la fièvre avait fait apparaître, en PLS entouré de ma couette et des miasmes de ma toux continue.
👍",true,"fièvre,sueurs,courbatures,toux"
at://did:plc:dmprwt7ifrai7qkaqcp5nzbd/app.bsky.feed.post/3kd5nqclpyn2t,2023-11-01 20:14:52.158000 UTC,"J'avais une grippe ""du tonnerre"", tellement de fièvre que j'avais des hallucinations, et le vent qui cognait contre les volets de ma chambre .. Les boulevards de Bordeaux encombrés par des arbres pliés au sol quand j'ai pu mettre le nez dehors, c'était dingue",true,"fièvre,hallucinations"
at://did:plc:dmprwt7ifrai7qkaqcp5nzbd/app.bsky.feed.post/3kd5nqclpyn2t,2023-11-01 20:14:52.158000 UTC,"J'avais une grippe ""du tonnerre"", tellement de fièvre que j'avais des hallucinations, et le vent qui cognait contre les volets de ma chambre .. Les boulevards de Bordeaux encombrés par des arbres pliés au sol quand j'ai pu mettre le nez dehors, c'était dingue",true,"fièvre,hallucinations"
at://did:plc:drkvadirvqppa7idfbohz3co/app.bsky.feed.post/3lkoongnosk2l,2025-03-18 22:08:58.762000 UTC,"Ah oui j’adore mais comme toi au début, ça ne m’attirait pas plus que ça. Mais pendant une bonne grippe qui m’a collé au lit deux semaines je m’y suis intéressé et vraiment ça m’a fasciné (pas uniquement parce que j’étais en plein délire fiévreux).",true,"grippe,fiévreux"
at://did:plc:drujbwf7irml3axlws4wftt3/app.bsky.feed.post/3kaqskhbcwu26,2023-10-02 06:46:04.659000 UTC,"La star qui m accompagne ce jour est le Covid-19 ça fait un moment que je ne l avais pas rencontré ! Il est toujours aussi chaleureux avec sa fièvre , sa toux , son nez qui coule … j espère que il partira très rapidement ! 
Maintenant on parle de 5 jours 🤔🤔",true,"fièvre,toux,nez qui coule"
at://did:plc:dscezxq2anocbhzqaf6spdmw/app.bsky.feed.post/3lifgaiqar225,2025-02-17 18:54:13.900000 UTC,Bah oui bosser avec 39 de fièvre c’est plus simple en télétravail 🥹,true,fièvre
at://did:plc:du6zn67jtk2efo3nsbrgczf2/app.bsky.feed.post/3lhsilfrh5s22,2025-02-10 06:15:32.345000 UTC,"Quelle nuit.

Exceptionnellement je peux donner du Doliprane à Babybou 4h après la dernière prise ? 

Il en va de sa présence à la crèche 😅 il a de la fièvre ok mais son état général est plutôt bon. Il serait amorphe il n'irait pas évidemment",true,fièvre
at://did:plc:dv6pk3znss6y4o4imyscvek7/app.bsky.feed.post/3l3vnz44ego2j,2024-09-11 19:28:18.638000 UTC,"Deux soirs après et j'ai la méga-fièvre, les narines bouchés et j'ai du mal à respirer. 

Purée, pour un cadeau, il a pas fait dans la demi-mesure.",true,"fièvre,narines bouchés,mal à respirer"
at://did:plc:dv6pk3znss6y4o4imyscvek7/app.bsky.feed.post/3l7ky4spczc2t,2024-10-28 11:10:50.784000 UTC,"NIVEAU 42 :

LANGAGE NIVEAU 6 : Mini-Dog babille sans arrêt et semble avoir des grandes discussion à base de ""ba, ya, da""

BRETONNITUDE NIVEAU 6 : A mangé une crêpe (et adoré ça.)

MALUS IMMUNITÉ EN FORMATION : Fièvre aussi fréquente qu'incompréhensibles. 

MALUS SUP : Rend malade ses parents.",true,Fièvre
at://did:plc:dwlmh23gv77wsq5z6sfeezcg/app.bsky.feed.post/3lfmzrcpgls2c,2025-01-13 15:16:42.387000 UTC,"Vraiment suis tout patraque / pas de fièvre mais des frissons et une certaine fatigue .
Tennis ce soir : soit ça m’achève soit ça me donne un nouveau souffle 😅",true,"frissons,fatigue"
at://did:plc:dwlmh23gv77wsq5z6sfeezcg/app.bsky.feed.post/3lfoq34ness2s,2025-01-14 07:28:33.632000 UTC,BINGO J AI 39.3 de fièvre 😐,true,fièvre
at://did:plc:dxzyt5mcdiqfevpzhumcpen3/app.bsky.feed.post/3kbipzc5r7p2y,2023-10-11 19:04:34.972000 UTC,"Patient qui présente un sd grippal avec mal de gorge, toux, courbatures, fièvre va a la pharmacie pour faire un TAG COViD. Il est neg. Ils lui proposent donc de faire un TROD angine (bon le patient n’a plus d’amygdales mais passons) celui ci est +…. On lui propose donc de faire une telecs avec la",true,"mal de gorge,toux,courbatures,fièvre"
at://did:plc:dxzyt5mcdiqfevpzhumcpen3/app.bsky.feed.post/3kg5bduznba26,2023-12-09 20:48:45.411000 UTC,Bah non. Y a qd même tjs un risque d’aggravation… j’irais pas aux urgences ce soir mais ça me choque pas d’aller voir le médecin de garde demain matin. Tu dois être crevée en plus après 10j de fièvre !,true,fièvre
at://did:plc:dy77ast3tasal3l447ltvz5b/app.bsky.feed.post/3lhiz2xvshk2s,2025-02-06 11:43:57.162000 UTC,"J'ai été punie pour mes propos d'hier : j'ai de la fièvre, des courbatures, mal au thorax et des ganglions douloureux.
Je fais moins la maligne.",true,"fièvre,courbatures,mal au thorax,ganglions douloureux"
at://did:plc:dy7kgw7gqbq5ie6k6iidhxkx/app.bsky.feed.post/3kcc6smzgeq2i,2023-10-21 22:05:51.476000 UTC,"Alors ok la fièvre était violente hier, mais pas au point de confondre minuit et 7h du mat 😂",true,fièvre
at://did:plc:dymrrbuzontpm6t4q3tr4kcr/app.bsky.feed.post/3lifcmualy22q,2025-02-17 17:49:33.639000 UTC,"J'ai testé pour vous, attraper la grippe une deuxième fois cette même saison. Un plaisir.
*cries in fièvre qui ne descend pas*",true,fièvre qui ne descend pas
at://did:plc:dymrrbuzontpm6t4q3tr4kcr/app.bsky.feed.post/3lifcmualy22q,2025-02-17 17:49:33.639000 UTC,"J'ai testé pour vous, attraper la grippe une deuxième fois cette même saison. Un plaisir.
*cries in fièvre qui ne descend pas*",true,fièvre qui ne descend pas
at://did:plc:e35gl33ovbcyoee3sxrgeijl/app.bsky.feed.post/3lgs3dypsgc2j,2025-01-28 08:53:33.510000 UTC,"le replay du live d'hier, où j'ai raconté en détail le procès des harceleurs d'Ultia, est disponible sur patreon (lien en dessous)
encore désolé pour ma toux, la fin de grippe est reloud www.patreon.com/posts/recit-...",true,"toux,grippe"
at://did:plc:e3gmgilfhlqjvohxrifdsbez/app.bsky.feed.post/3ll2tegin222t,2025-03-23 18:05:22.171000 UTC,39.3 de fièvre depuis ce matin. Je suis dans un état 😭,true,fièvre
at://did:plc:e3gmgilfhlqjvohxrifdsbez/app.bsky.feed.post/3llgdptpick2i,2025-03-28 07:57:22.114000 UTC,"Après une semaine cloué au lit par la fièvre, voici la névralgie aux cervicales 😭 J'aimerais bien être un peu tranquille. Si vous cherchez le moral, il est pas la.",true,"fièvre,névralgie aux cervicales"
at://did:plc:e6gnjktqhvrsfqi3pf2rvuv5/app.bsky.feed.post/3kggztkxtyc24,2023-12-13 18:00:59.854000 UTC,Grâce à la grippe j'ai trouvé le temps de regarder le Spin Off de The Boys: Gen V. Et bah je trouve ça presque meilleur que l'original.,true,grippe
at://did:plc:e7uiq5pao4y344e6azk5iun4/app.bsky.feed.post/3kgwj7zmb4m2r,2023-12-19 21:46:19.372000 UTC,J’étais bien oui haha après je suis malade comme un chien avec de la fièvre alors ça m’a fait du bien 😌,true,fièvre
at://did:plc:eaeudomtjtkqiiyvmdw5wb6q/app.bsky.feed.post/3kfui5qa2v32r,2023-12-06 08:56:36.937000 UTC,Effectivement a part doliprane pour baisser la fièvre au moins je trouve rien d'autre. Il doit me rester du thym de cet été je vais regarder merci !,true,fièvre
at://did:plc:eao5tsckniq7qmv2uv3fakol/app.bsky.feed.post/3lbrgevtg4s2d,2024-11-25 11:32:17.320000 UTC,"Hâte de me ramener en examen à 13h30 avec ma fièvre, mes courbatures et mon corps tout faible (avec un masque bien sûr) (c'est du sarcasme évidemment)",true,"fièvre,courbatures,corps tout faible"
at://did:plc:eao5tsckniq7qmv2uv3fakol/app.bsky.feed.post/3llbegnfajs27,2025-03-26 08:26:48.556000 UTC,"Joyeux znniversaire en retard ! Je suis déjà malade depuis lundi donc ouais, j'espère ça va pas trop rester. Cette nuit j'ai fait une poussée de fièvre...",true,fièvre
at://did:plc:ebnptz6fm73mlq2vry3ckiyf/app.bsky.feed.post/3li5qzla5ck2b,2025-02-14 17:45:54.886000 UTC,"Maj à 18:30: A l’hôpital Gemelli depuis ce matin, le pape a subi des examens et a commencé un traitement. 
Les premiers tests révèlent une infection des voies respiratoires.
Les conditions cliniques sont correctes ; il présente une légère fièvre.",true,fièvre
at://did:plc:ebtamgcywadxepoqxcpluvam/app.bsky.feed.post/3lis6tk2ltk2b,2025-02-22 20:46:19.486000 UTC,"Pareil. 15 jours d'arrêt.
La première fois en plus de 30 ans de boulot. Sans fracture ou sans 40° C de fièvre.",true,fièvre
at://did:plc:ec3hcpaw3xq37bl5kkcob3pp/app.bsky.feed.post/3lc6m5hqbvc2f,2024-11-30 17:20:06.705000 UTC,"Je vais détailler…
21h Fils 5 ans, forte fièvre malgré Doliprane, se plaint de mal de tête/tronc fort.(ce qui nous inquiète le plus)
Appel au 15 en 22h, son médecin et SOS Médecin étant non disponibles.
Objectif, avoir un avis/conseil. Peut attendre le lendemain ou pas? 1/",true,"fièvre,mal de tête"
at://did:plc:ecxqykgcznrw3yuuhg3zueui/app.bsky.feed.post/3khruvbmuyt2c,2023-12-30 18:56:56.456000 UTC,"Toujours malade. Cette foutue grippe aura ma peau. 
Impossible de streamer dans cette état. Entre la fatigue, les migraines, les vertiges, ... Bref vla l'Enfer. 🤒

Vivement 2️⃣0️⃣2️⃣4️⃣.",true,"fatigue,migraines,vertiges"
at://did:plc:edlngq2eis7ipxufo2xex5hj/app.bsky.feed.post/3lkkgsfkiqc2x,2025-03-17 05:37:56.493000 UTC,"Le 15 mars, je faisais le tour des bureaux de vote 
Le 17 mars commençait le confinement
Le 18 mars, j’avais 40 de fièvre 
C’était il y a 5 ans

Depuis le Covid long est resté mon partenaire

Pensées à toutes les victimes, à leurs proches, aux soignants …",true,fièvre
at://did:plc:efaitzhawo5h3noyy62fzbwv/app.bsky.feed.post/3kdfxkmre2q2n,2023-11-05 03:31:56.973000 UTC,"Plus fort, elle a des points au cœur, maux de tête, fièvre , nez bouché, mal aux oreilles.",true,"maux de tête,fièvre,nez bouché,mal aux oreilles"
at://did:plc:efyrwpsm7fq7fpleugaufjdy/app.bsky.feed.post/3lb5xtqhov22m,2024-11-17 17:51:32.825000 UTC,j'aime même pas NSRD tant que ça mais j'ai de la fièvre et regarder leurs performances quand je suis dans les vapes ça m'hypnotise trop,true,fièvre
at://did:plc:egj6cxqpepa2lqsrw6sip53b/app.bsky.feed.post/3kba4g6x3fc2q,2023-10-08 08:52:34.791000 UTC,Oui impeccable j'ai le même problème que toi. Grosse fièvre avant hier dans la nuit. Je vais rester sous la couette aujourd'hui je ne vais pas jouer avec le feu.,true,fièvre
at://did:plc:egj6cxqpepa2lqsrw6sip53b/app.bsky.feed.post/3kbbmv2gcap2e,2023-10-08 23:19:52.993000 UTC,"Un peu fatiguée et 3 grosses crises de nerfs sur X mais sinon tout va bien. 😭
En plus je me suis relevé d'une grosse fièvre c'était pas mon week-end 😔",true,"fatiguée,fièvre"
at://did:plc:egj6cxqpepa2lqsrw6sip53b/app.bsky.feed.post/3l5wnuj4mlk27,2024-10-07 15:48:50.221000 UTC,"Au lit en train de me battre avec ma grippe.
Comment ça le jour ne s'est pas levé ?",true,grippe
at://did:plc:eh52vqnwsyccrppq3kddyye7/app.bsky.feed.post/3kxe2ewzidpj2,2024-07-15 21:40:23.000000 UTC,"J’ai toujours la fièvre avec ses conneries, je viens d’essayer de me convaincre de réinstaller TikTok pour faire un rappel aux jeunes.",true,fièvre
at://did:plc:eh52vqnwsyccrppq3kddyye7/app.bsky.feed.post/3kxg2vwhvq442,2024-07-16 16:55:43.000000 UTC,Je suis à 39.9 de fièvre donc pas de toot politique ce soir désolé les girls,true,fièvre
at://did:plc:eh52vqnwsyccrppq3kddyye7/app.bsky.feed.post/3kxiowbb4rqh2,2024-07-17 17:59:00.000000 UTC,"Deux informations :
- je suis encore à 39 de fièvre
- j’ai envie de rejouer à Watch_Dogs ?

De là à dire que l’un influence l’autre",true,fièvre
at://did:plc:ehjsrt5hoytaixugu7wwzsao/app.bsky.feed.post/3k63jqhedtm27,2023-08-29 08:52:04.624000 UTC,ça faisait longtemps que j'avais pas fait de rêves éveillé à cause de la fièvre,true,fièvre
at://did:plc:ehjsrt5hoytaixugu7wwzsao/app.bsky.feed.post/3kjj77ad4bn2g,2024-01-21 18:57:53.752000 UTC,Mes 40° de fièvre et moi-même vous souhaite un bon futur lundi,true,fièvre
at://did:plc:ekqgcthacorseg7ge3rjhrie/app.bsky.feed.post/3kbs6hb56ux22,2023-10-15 13:16:54.992000 UTC,"Tu risques d'attendre encore un peu, malheureusement, avec Novavax. (J'ai fait hier soir ma 5ème dose Pfizer, j'avais été assez malade, fièvre, syndrome grippal, après ma 4ème, mais là ça va, juste douleur au point d'injection, contrôlée par le paracétamol) . www.boursorama.com/bourse/actua...",true,"fièvre,syndrome grippal,douleur au point d'injection"
at://did:plc:ekqgcthacorseg7ge3rjhrie/app.bsky.feed.post/3keuypmsvlv2w,2023-11-23 20:27:44.657000 UTC,"Recrudescence d'infections pulmonaires bactériennes à une bactérie qui se traite bien par antibiotiques. Tableau initial de fièvre, asthénie, avec décalage de l'apparition de la toux de quelques jours, contrairement aux infections virales.",true,"fièvre,asthénie,toux"
at://did:plc:ekqgcthacorseg7ge3rjhrie/app.bsky.feed.post/3kev3bffw6e2d,2023-11-23 21:13:28.329000 UTC,"Même pour moi, adulte, sans diagnostic évident comme test antigenique grippe ou Covid +, après + de 5 jours de fièvre, j'aurais aussi tendance à consulter, au moins à me faire faire une imagerie pulmonaire.",true,fièvre
at://did:plc:ekqgcthacorseg7ge3rjhrie/app.bsky.feed.post/3kev3bffw6e2d,2023-11-23 21:13:28.329000 UTC,"Même pour moi, adulte, sans diagnostic évident comme test antigenique grippe ou Covid +, après + de 5 jours de fièvre, j'aurais aussi tendance à consulter, au moins à me faire faire une imagerie pulmonaire.",true,fièvre
at://did:plc:ekyzigamse7meb2dthfx7nl2/app.bsky.feed.post/3lgvdegyf322k,2025-01-29 15:54:57.614000 UTC,"Bonchour les petits oiseaux ! 
Comment ça va vous ? 
Ici les moires ont décidé de faire de ma vie leur comédie du moment ! Ahah j’ai  été un mois off et pas un rhume (en dehors de mes pb de santé classiques) et je repars en convention ce wk : BAM état grippal trois jours avant 😂😂😂",true,état grippal
at://did:plc:el4z4z44j2nlmd42fuj6qlig/app.bsky.feed.post/3lcvc2wwaqk2w,2024-12-09 17:50:58.530000 UTC,"Imaginons qu'en plus je dois préparer un recours auprès de la MDPH avec 38°C de fièvre, un enfant de bientôt 18 mois qui découvre ses cordes vocales et un corps qui tire sur mes manches pour que je lui accorde du repos",true,fièvre
at://did:plc:enkpt5kgxjuowabhzwilmg6t/app.bsky.feed.post/3lh2bw3nvik2f,2025-01-31 15:12:20.931000 UTC,"Quant à l'état pré-grippal, c'est ce moment d'anticipation où tu sens que ce nez encombré et cette légère toux va immanquablement partir en vrille et que tu attends les frissons liés à la fièvre d'une minute à l'autre. 😅",true,"nez encombré,toux,frissons,fièvre"
at://did:plc:epruhyf7ccwzoigw2dzln4te/app.bsky.feed.post/3lhv72xq6gc25,2025-02-11 08:03:16.285000 UTC,Avec la grippe j'ai des courbatures de fou ça fait mal p*****,true,courbatures
at://did:plc:epruhyf7ccwzoigw2dzln4te/app.bsky.feed.post/3lhv7ktkfb22k,2025-02-11 08:12:08.781000 UTC,Je viens de choper la grippe je peux te dire que les courbatures sont hyper violentes j'ai l'impression qu'on me brise les os,true,courbatures
at://did:plc:epruhyf7ccwzoigw2dzln4te/app.bsky.feed.post/3lhxiavsd6k2q,2025-02-12 05:52:58.742000 UTC,"J'ai 38,4 de fièvre",true,fièvre
at://did:plc:eptgcsaw46ajltfh6uzgnxgc/app.bsky.feed.post/3kpttkilrgm2e,2024-04-11 08:59:53.520000 UTC,"Pareil ici, je comprends très bien le problème !
Une seule fois j’ai oublié mes lunettes en me levant : j’avais 41* de fièvre 🥵",true,fièvre
at://did:plc:erchqfr2ek2tyniw4ydo7sc4/app.bsky.feed.post/3kvrhdr5sws26,2024-06-25 18:47:13.063000 UTC,Avec de la fièvre fé encore plus cho,true,fièvre
at://did:plc:esqzmebdm2n65y472kk67mdl/app.bsky.feed.post/3kawhr2lrgc2e,2023-10-04 12:48:52.560000 UTC,"J'ai fait au lit avec 39 pendant 36h pour chaque injection.
Ce qui est moins pire que le dernier contre la grippe où mon cher et tendre a hésité à appeler les pompiers...
J'en ai marre 😭
(Mon système immunitaire se sent visiblement très concerné par les vaccins, faut voir le bon côté des choses)",true,fever
at://did:plc:esqzmebdm2n65y472kk67mdl/app.bsky.feed.post/3lew622uwbc26,2025-01-04 13:01:57.153000 UTC,"Le covid n'est pas saisonnier donc oui
La pire grippe de ma vie (ouai jen ai eu plusieurs et celle là etait vraiment la pire), je l'ai chopée par un beau mois d'avril, donc",true,grippe
at://did:plc:etmyhawbwpxlq2c5lnsfmbz5/app.bsky.feed.post/3lhcidcshhc2p,2025-02-03 21:28:24.971000 UTC,"Envie de passer par la fenêtre 
Puis je me rappelle que je suis bloqué au lit par une grippe, et que ma chambre est au 1er étage, au dessus d'une pelouse remplie de mousse",true,grippe
at://did:plc:ett6kx5jim6x6kml36d2bevr/app.bsky.feed.post/3kls6ll2dv32j,2024-02-19 19:31:14.644000 UTC,"Ouch. En moyenne la grippe c’est deux jours de forte fièvre, deux jours de répit puis il y a un second pic grippal. Tu vas être sur les genoux. Ça fatigue énormément. Mi-temps ou pas, ça vaudrait peut-être le coup que tu t’arrêtes un petit peu, non ?",true,forte fièvre
at://did:plc:ett6kx5jim6x6kml36d2bevr/app.bsky.feed.post/3kls6ll2dv32j,2024-02-19 19:31:14.644000 UTC,"Ouch. En moyenne la grippe c’est deux jours de forte fièvre, deux jours de répit puis il y a un second pic grippal. Tu vas être sur les genoux. Ça fatigue énormément. Mi-temps ou pas, ça vaudrait peut-être le coup que tu t’arrêtes un petit peu, non ?",true,forte fièvre
at://did:plc:euywhe2dot4u27lwuewqabon/app.bsky.feed.post/3kuignd5zju2j,2024-06-09 11:15:30.472000 UTC,"Je suis pas très actif en ce moment car : 
- je passe quelques jours dans le sud chez des amis

- j’enchaîne un vilain combo grosse chaleur / dévoré par les moustiques / rhume avec fortes fièvres (le sud ne m’aime pas)",true,"rhume,fortes fièvres"
at://did:plc:ew4vddbrj5mthdle6l6ihunj/app.bsky.feed.post/3likqmrgvik2m,2025-02-19 21:43:21.795000 UTC,les voyages de classe c’est un aller simple vers la folie sans retour j’ai l’impression d’etre en délire de fièvre,true,fièvre
at://did:plc:ew66ga3ig2xzau7uz2fbq54g/app.bsky.feed.post/3lfa66q6t5s2v,2025-01-08 12:31:11.088000 UTC,"Je guéris doucement d'une grippe très agressive et douloureuse, qui me tient au lit, silencieux, depuis 2 semaines.
C'est pourquoi j'ai un peu de retard pour nous souhaiter en 2025 bienveillance, compréhension et compassion, sur les réseaux et ailleurs.",true,grippe
at://did:plc:ezmhgirsk23uxnob2ohen6nb/app.bsky.feed.post/3lfmwmdfo5k2t,2025-01-13 14:20:14.119000 UTC,"Cas de conscience. J'ai probablement la grippe MAIS, je suis à Grenoble et il faut faire du porte à porte pr pas perdre la circo. Est-ce que je le fais sans masque en allant dans les communes de vieux réac de droite pr les rendre malades, ou alors masque et à Grenoble pr convaincre abstentionnistes?",true,grippe
at://did:plc:f2bvxkwfc6qcqo55jmqz4l3a/app.bsky.feed.post/3lg7dangkkk2k,2025-01-20 21:54:15.912000 UTC,"Nº2 a 39,3⁰c de fièvre. Il a eu son suppositoire de Doliprane à 19h30. Je pourrais lui donner un autre qu'à partir de 1h30 😬😬😬😬

J'espère que d'ici là, il dormira bien.",true,fièvre
at://did:plc:f2bvxkwfc6qcqo55jmqz4l3a/app.bsky.feed.post/3li5gwzn3tc2s,2025-02-14 14:45:31.911000 UTC,"J'en ai marre de la grippe de Nº2. 40,3⁰c
Qui dit mieux pour un petit bout de 3 ans et demi ?

Il est fatigué et très grognon.",true,fatigué
at://did:plc:f2igw3ve76vel5kuihtcv4yc/app.bsky.feed.post/3lgq5ik4syk22,2025-01-27 14:26:33.986000 UTC,"à chaque fois que j'ai eu la grippe une fois passé les 3 jours de fièvre hard on croistqu'on est guéri et v'lan on se retape un 38 ou 39°. ça affaibli tellement le système immunitaire ce virus que d'autres infections en profitent, vite guéries mais avec fièvre et fatigue en supplémentaires.",true,"fièvre,fatigue"
at://did:plc:f2igw3ve76vel5kuihtcv4yc/app.bsky.feed.post/3lgq5ik4syk22,2025-01-27 14:26:33.986000 UTC,"à chaque fois que j'ai eu la grippe une fois passé les 3 jours de fièvre hard on croistqu'on est guéri et v'lan on se retape un 38 ou 39°. ça affaibli tellement le système immunitaire ce virus que d'autres infections en profitent, vite guéries mais avec fièvre et fatigue en supplémentaires.",true,"fièvre,fatigue"
at://did:plc:f2ilhqpvas2mgnzhuywli5j4/app.bsky.feed.post/3kywabsx4gv2c,2024-08-04 20:39:44.954000 UTC,"Bonne technique, ça. Moi quand j'ai trop de fièvre, je casse mon thermomètre.",true,fièvre
at://did:plc:f4h5emywopniitq6adb3skxx/app.bsky.feed.post/3kzjbpj7vkc2w,2024-08-12 10:25:52.981000 UTC,"T'es pas obligé de mettre le résultat de ton thermomètre rectal. 
On sait que tu as de la fièvre.",true,fièvre
at://did:plc:f5beu2btnogjpgnhkl24dmpr/app.bsky.feed.post/3lhllgkwojk2m,2025-02-07 12:17:53.047000 UTC,"La grippe me tabasse la gueule depuis lundi j'en peux plus c'est interminable, ça doit faire 4 jours que j'ai pas manger pour de vrai",true,
at://did:plc:f66xy7hcy62nuv4eqqb2anak/app.bsky.feed.post/3kazzvz22yw22,2023-10-05 22:51:46.832000 UTC,"J'ai passé la journée à bingé Anne With An E aujourd'hui avec 39 de fièvre grâce au vaccin au lieu de bosser, c'était une bonne journée mais j'ai toujours mal partout 🥲",true,"fièvre,mal partout"
at://did:plc:f6c3for7pszfbxon7fzvpk73/app.bsky.feed.post/3lg2dndyxfs2h,2025-01-18 22:18:03.548000 UTC,omg j'ai la grippe j'espere je vais faire des rêves fievreux,true,"grippe,rêves fievreux"
at://did:plc:fa7mv5zoskebhzfhxebmbrbr/app.bsky.feed.post/3lejp24pd6s2e,2024-12-30 14:01:36.079000 UTC,"Il y a longtemps que j’avais fait de la fièvre comme ça 🤒

J’aurais pu tordre mon t-shirt pis mes draps la nuit passée 🥵",true,fièvre
